Artist;Achieve;Affect;Anger;Anx;Article;Assent;Body;Cause;Certain;Cogmech;Comm;Death;Discrep;Down;Eating;Excl;Family;Feel;Fillers;Friends;Future;Groom;Hear;Home;Humans;I;Incl;Inhib;Insight;Job;Leisure;Metaph;Money;Motion;Music;Negate;Negemo;Nonfl;Number;Occup;Optim;Other;Othref;Past;Physcal;Posemo;Posfeel;Preps;Present;Pronoun;Relig;Sad;School;See;Self;Senses;Sexual;Sleep;Social;Space;Sports;Swear;TV;Tentat;Time;Up;We;You
DoeMaar;0.0005986394557823129;0.03531972789115646;0.002829931972789116;0.0035918367346938775;0.04076190476190476;0.0035374149659863946;0.0163265306122449;0.004081632653061225;0.011700680272108844;0.057360544217687076;0.012408163265306122;0.0009251700680272107;0.029877551020408163;0.000435374149659864;0.0028843537414965986;0.035537414965986384;0.008816326530612244;0.004625850340136055;0.00027210884353741496;0.0005986394557823129;0.01235374149659864;0.0011972789115646258;0.01197278911564626;0.0034285714285714284;0.00326530612244898;0.06198639455782313;0.06770068027210885;0.0006530612244897959;0.01436734693877551;0.0009251700680272107;0.010884353741496598;0.0014693877551020407;0.0009795918367346938;0.024870748299319727;0.0025578231292517012;0.01491156462585034;0.02106122448979592;0.00016326530612244898;0.005714285714285714;0.0033197278911564626;0.0011972789115646258;0.013931972789115649;0.05616326530612245;0.02323809523809524;0.026068027210884352;0.014040816326530613;0.003156462585034013;0.07401360544217687;0.15640816326530613;0.13708843537414964;0.0005442176870748299;0.00908843537414966;0.0017959183673469388;0.01072108843537415;0.06644897959183674;0.02780952380952381;0.0021224489795918368;0.005877551020408163;0.09131972789115646;0.01850340136054422;0.0007619047619047619;0.002285714285714286;0.0008707482993197278;0.0134421768707483;0.04979591836734694;0.008;0.004299319727891157;0.03374149659863945
RobDeNijs;0.0011870520020088571;0.0364333652924257;0.0023741040040177143;0.0030589416974843627;0.05697849609642515;0.0008218052321599781;0.013331507099484087;0.0037437793909510107;0.009633383554764188;0.0530977491667808;0.009542071862301969;0.0006848376934666484;0.020819065881386108;0.0012327078482399672;0.0022827923115554946;0.03707254713966123;0.005706980778888737;0.003698123544719901;0.0;0.0014609870793955164;0.008218052321599782;0.0003195909236177693;0.010181253709537506;0.00424599369949322;0.004611240469342099;0.0701730356572159;0.06706843811350044;0.0009587727708533076;0.018079715107519517;0.0006391818472355385;0.010729123864310823;0.004976487239190979;0.002328448157786605;0.027758754508514814;0.0028763183125599234;0.012235766789937451;0.01702963064420399;0.0005478701547733186;0.004611240469342099;0.003104597543715473;0.003561156006026572;0.01734922156782176;0.05958087933159841;0.0336940145185591;0.023147514039172715;0.019038487878372826;0.006437474318586495;0.08546774414463773;0.13970688946719628;0.1411678765465918;0.00429164954572433;0.0074875587819020215;0.0012327078482399672;0.009679039400995298;0.07327763320093138;0.024562845272337118;0.004109026160799891;0.005341734009039857;0.091813906770762;0.02474546865726156;0.002967630005022143;4.565584623110989e-05;0.0003195909236177693;0.01237273432863078;0.06067661964114505;0.014518559101492946;0.002602383235173264;0.033785326211021316
MarcoBorsato;0.002131163421486002;0.04809648358035455;0.0015983725661145017;0.001888985759953502;0.054925893635571064;0.002179598953792502;0.014821272885789015;0.006877845587523007;0.01850237334108302;0.06674416351835706;0.009783977525913009;0.0002906131938390003;0.028576964060835024;0.001065581710743001;0.0007265329845975008;0.03986244308824954;0.00038748425845200037;0.010219897316671509;4.8435532306500046e-05;0.0007749685169040007;0.010219897316671509;0.00014530659691950018;0.010655817107430009;0.002954567470696503;0.001065581710743001;0.08432626174561657;0.06611450159837258;0.00033904872614550033;0.01976169718105202;0.0006296619199845006;0.005715392812167006;0.001888985759953502;0.0018405502276470016;0.03366269495301753;0.0013077593722755016;0.011333914559721013;0.01869611547030902;0.0006780974522910008;0.0032936161968420037;0.003003003003003003;0.004746682166037005;0.007507507507507507;0.07749685169040008;0.021795989537925026;0.024120895088637025;0.029061319383900032;0.015160321611934513;0.08723239368400659;0.16971810520197614;0.17616003099874067;0.0015983725661145017;0.01012302625205851;0.0002906131938390003;0.012108883076625013;0.0877651845393781;0.033178339629952536;0.0054247796183280045;0.004117020246052504;0.1013271335851981;0.03434079240530853;0.0013077593722755016;4.8435532306500046e-05;0.0002906131938390003;0.016371209919597018;0.06902063353676256;0.008621524750557009;0.0032936161968420037;0.06156156156156156
Nick&Simon;0.001821294576184752;0.03136269260190143;0.002294831165992788;0.0011656285287582411;0.043310385021673406;0.0007285178304739008;0.011801988853677194;0.005718864969220121;0.009580009470731796;0.0573707791498197;0.009179324663971151;0.0002549812406658653;0.026554474920773685;0.0007649437219975957;0.0011656285287582411;0.0323461916730412;0.001712016901613667;0.005646013186172732;0.0;0.0004735365898080356;0.011729137070629805;7.285178304739007e-05;0.00815939970130769;0.0015298874439951915;0.0018941463592321425;0.06334462535970567;0.055549484573634934;0.0005828142643791207;0.015990966378902124;0.0004371106982843405;0.005609587294649036;0.0013113320948530214;0.000874221396568681;0.02724656685972389;0.0027683677558008233;0.010272101409682002;0.014788911958620187;0.00014570356609478014;0.005026773030269916;0.003023348996466689;0.003023348996466689;0.008377955050449859;0.0514333588314574;0.01872290824317925;0.01861363056860817;0.015990966378902124;0.0065930863657888035;0.07674935344042545;0.14082249663060506;0.12843769351254872;0.0010563508541871565;0.007139474738644228;0.0007649437219975957;0.008377955050449859;0.06687793683750409;0.02283903398535679;0.0030597748879903834;0.003205478454085164;0.07623939095909373;0.02065348049393509;0.0012384803118056314;3.6425891523695035e-05;0.0;0.013040469165482823;0.05649655775325101;0.007722289003023348;0.003278330237132554;0.03835646377445088
KraantjePappie;0.0016551267551239966;0.032605997075942736;0.0048274530357783245;0.0009379051612369314;0.04584701111693471;0.003144740834735593;0.007392899506220519;0.005103307494965657;0.008854928139913381;0.052219249124162086;0.013241014040991973;0.0009654906071556649;0.023392458139085817;0.0003861962428622659;0.004441256792916058;0.04148851066177485;0.0065653361286585185;0.004441256792916058;0.0005241234724559324;0.0014344431877741305;0.006317067115389921;8.275633775619983e-05;0.010647982124631044;0.001710297646961463;0.004689525806184657;0.04935036274861383;0.07012220352542;0.0007723924857245318;0.018316736090038897;0.002234421119417396;0.005323991062315523;0.002206835673498662;0.0048274530357783245;0.028137154837107943;0.001213759620424264;0.00766875396540785;0.015089238917547104;0.001710297646961463;0.005351576508234254;0.004248158671484924;0.0048274530357783245;0.009461807950125514;0.051970980110893496;0.017544343604314363;0.014923726242034703;0.017240903699208297;0.004358500455159857;0.07139113403768171;0.15240958870100135;0.11321067005048135;0.0012413450663429975;0.002868886375548261;0.000496538026537199;0.007392899506220519;0.05161236931394996;0.022951091004386085;0.00336542440208546;0.0018758103224738628;0.08010813494800144;0.016275413092052632;0.0006344652561308653;0.002951642713304461;0.0005792943642933988;0.012385865217511241;0.037102424760696265;0.00993076053074398;0.002124079335742462;0.03842652616479545
HetGoedeDoel;0.002065921682787116;0.04469903277303034;0.004601371020753122;0.001314677434500892;0.04939430932481923;0.0028171659310733408;0.008075875669076908;0.005446520800075124;0.020847027889942717;0.05700065733871725;0.011644285848436471;0.0009390553103577801;0.025636209972767398;0.000751244248286224;0.0046952765517889;0.03577800732463142;0.003662315710395342;0.0046952765517889;0.0;0.004037937834538454;0.011456474786364915;0.000375622124143112;0.007136820358719129;0.004037937834538454;0.004131843365574232;0.07503051929758663;0.05587379096628792;0.000751244248286224;0.019062822800262936;0.0021598272138228947;0.009860080758756691;0.0021598272138228947;0.0035684101793595647;0.027420415062447183;0.002065921682787116;0.01746642877265471;0.024791060193445395;9.3905531035778e-05;0.0049769931448962355;0.004883087613860457;0.0021598272138228947;0.015870034745046484;0.052681002911071466;0.03634144051084609;0.01699690111747582;0.019156728331298712;0.008169781200112686;0.0828246783735562;0.16208094656775285;0.14198516292609634;0.0012207719034651142;0.011832096910508029;0.000657338717250446;0.0070429148276833515;0.07531223589069397;0.020659216827871158;0.0025354493379660067;0.003662315710395342;0.08038313456662598;0.02779603718659029;0.0022537327448586717;9.3905531035778e-05;0.00046952765517889006;0.018029861958869374;0.04958212038689079;0.010517419476007137;0.00028171659310733397;0.02882899802798385
Nielson;0.0017555705604321405;0.03295070898041864;0.0029034436191762323;0.0011478730587440918;0.05300472653612424;0.0026333558406482107;0.009047940580688724;0.007967589466576637;0.012491559756921001;0.06779203241053343;0.006887238352464551;0.00020256583389601619;0.03166779203241053;0.002430790006752195;0.0008102633355840649;0.038284942606347065;0.0011478730587440918;0.004861580013504389;0.0001350438892640108;0.0008777852802160702;0.011816340310600946;0.0006076975016880488;0.007089804186360568;0.004253882511816341;0.004051316677920324;0.07515192437542201;0.06988521269412559;0.0008102633355840649;0.02045914922349764;0.00020256583389601619;0.010263335584064821;0.0006076975016880488;0.0006752194463200541;0.032545577312626604;0.0051316677920324105;0.010938555030384874;0.012761647535449021;0.0009453072248480755;0.005469277515192437;0.002363268062120189;0.0031060094530722484;0.01262660364618501;0.06076975016880486;0.017825793382849425;0.015732613099257258;0.01991897366644159;0.006482106684672519;0.08082376772451047;0.17164078325455773;0.14841323430114786;0.00040513166779203237;0.004253882511816341;0.00040513166779203237;0.011883862255232951;0.07954085077650236;0.023835246455097908;0.0017555705604321405;0.004591492234976367;0.08298446995273462;0.028224172856178262;0.0005401755570560432;0.0008102633355840649;0.0001350438892640108;0.018433490884537475;0.06434841323430114;0.01073598919648886;0.0033085752869682645;0.039365293720459146
Hakkûhbar;0.0;0.03224276908487435;0.013750592697961118;0.0;0.028923660502607876;0.00474158368895211;0.007586533902323377;0.002370791844476055;0.01469890943575154;0.028923660502607876;0.009957325746799429;0.0;0.012802275960170695;0.0;0.001422475106685633;0.028923660502607876;0.009957325746799429;0.004267425320056899;0.001422475106685633;0.0;0.007112375533428166;0.0;0.010431484115694644;0.002844950213371266;0.00047415836889521106;0.05547652916073969;0.061640587956377425;0.00047415836889521106;0.008060692271218587;0.0;0.012802275960170695;0.0;0.002370791844476055;0.026552868658131817;0.0;0.006164058795637743;0.017543859649122806;0.0;0.00948316737790422;0.0018966334755808442;0.0;0.006638217164532954;0.026552868658131817;0.016595542911332386;0.010431484115694644;0.01469890943575154;0.0;0.09151256519677572;0.14841156946420106;0.09009009009009007;0.0;0.001422475106685633;0.0018966334755808442;0.010431484115694644;0.0564248458985301;0.025604551920341397;0.0;0.002370791844476055;0.04836415362731152;0.04220009483167378;0.009957325746799429;0.0018966334755808442;0.0;0.01469890943575154;0.04409672830725463;0.013276434329065908;0.0009483167377904221;0.013750592697961118
Raymtzer;0.003305785123966942;0.03636363636363636;0.011570247933884295;0.003305785123966942;0.04132231404958678;0.003305785123966942;0.003305785123966942;0.009917355371900829;0.006611570247933884;0.07933884297520663;0.014876033057851241;0.0;0.029752066115702483;0.001652892561983471;0.001652892561983471;0.04628099173553719;0.003305785123966942;0.0;0.0;0.003305785123966942;0.011570247933884295;0.003305785123966942;0.02479338842975207;0.001652892561983471;0.003305785123966942;0.0743801652892562;0.05785123966942149;0.003305785123966942;0.02809917355371901;0.004958677685950414;0.011570247933884295;0.001652892561983471;0.001652892561983471;0.016528925619834708;0.001652892561983471;0.003305785123966942;0.021487603305785124;0.0;0.003305785123966942;0.011570247933884295;0.003305785123966942;0.019834710743801654;0.06942148760330577;0.03801652892561983;0.004958677685950414;0.014876033057851241;0.001652892561983471;0.07603305785123966;0.1669421487603306;0.17355371900826447;0.001652892561983471;0.006611570247933884;0.003305785123966942;0.01818181818181818;0.08429752066115702;0.04297520661157025;0.0;0.0;0.10082644628099173;0.01818181818181818;0.004958677685950414;0.004958677685950414;0.001652892561983471;0.011570247933884295;0.0512396694214876;0.006611570247933884;0.009917355371900829;0.03636363636363636
DJMadman;0.0;0.08667736757624397;0.0;0.012841091492776886;0.02247191011235955;0.0016051364365971107;0.024077046548956663;0.0;0.004815409309791332;0.06581059390048154;0.016051364365971106;0.003210272873194221;0.030497592295345106;0.003210272873194221;0.003210272873194221;0.04333868378812199;0.0;0.004815409309791332;0.0;0.0;0.004815409309791332;0.0;0.011235955056179777;0.0016051364365971107;0.02568218298555377;0.08667736757624397;0.02247191011235955;0.0016051364365971107;0.027287319422150885;0.0;0.009630818619582664;0.003210272873194221;0.0;0.012841091492776886;0.0;0.0016051364365971107;0.03531300160513644;0.0;0.0016051364365971107;0.0;0.014446227929373997;0.009630818619582664;0.12038523274478333;0.06099518459069021;0.028892455858747994;0.05136436597110754;0.02568218298555377;0.04654895666131621;0.1492776886035313;0.21348314606741567;0.0;0.0016051364365971107;0.0;0.004815409309791332;0.08667736757624397;0.02247191011235955;0.0016051364365971107;0.0;0.1653290529695024;0.004815409309791332;0.0016051364365971107;0.0;0.0;0.038523274478330656;0.08346709470304976;0.006420545746388443;0.0;0.11075441412520064
FreekdeJonge;0.0017357762777242046;0.04628736740597879;0.005207328833172613;0.002700096432015429;0.07463837994214079;0.0028929604628736747;0.008678881388621022;0.005978784956605593;0.009257473481195756;0.06210221793635488;0.0133076181292189;0.01022179363548698;0.02854387656702025;0.0;0.0019286403085824492;0.036644165863066534;0.013500482160077144;0.004050144648023143;0.0;0.0013500482160077145;0.00829315332690453;0.0;0.013500482160077144;0.0013500482160077145;0.009257473481195756;0.05130183220829315;0.0553519768563163;0.0021215043394406945;0.02044358727097396;0.0015429122468659595;0.005593056894889103;0.014271938283510125;0.002700096432015429;0.021022179363548697;0.0015429122468659595;0.01022179363548698;0.026229508196721308;0.0;0.004628736740597879;0.0038572806171648993;0.004243008678881389;0.010607521697203472;0.0476374156219865;0.05188042430086789;0.0133076181292189;0.020057859209257477;0.007135969141755062;0.0879459980713597;0.15101253616200574;0.10684667309546768;0.004050144648023143;0.007135969141755062;0.0005785920925747347;0.007907425265188044;0.058437801350048224;0.026036644165863067;0.0015429122468659595;0.0023143683702989393;0.08891031822565093;0.016200578592092573;0.0023143683702989393;0.0011571841851494694;0.0003857280617164899;0.00829315332690453;0.05033751205400193;0.010028929604628737;0.006557377049180328;0.024108003857280614
BastiaanRagas;0.003703703703703704;0.02962962962962963;0.0;0.0;0.05925925925925926;0.0;0.018518518518518517;0.003703703703703704;0.011111111111111113;0.04444444444444445;0.011111111111111113;0.0;0.018518518518518517;0.0;0.003703703703703704;0.014814814814814815;0.003703703703703704;0.022222222222222227;0.0;0.0;0.007407407407407408;0.0;0.011111111111111113;0.011111111111111113;0.0;0.16666666666666666;0.0925925925925926;0.0;0.022222222222222227;0.003703703703703704;0.018518518518518517;0.003703703703703704;0.0;0.003703703703703704;0.0;0.003703703703703704;0.0;0.0;0.0;0.007407407407407408;0.003703703703703704;0.02962962962962963;0.04444444444444445;0.007407407407407408;0.02962962962962963;0.025925925925925925;0.003703703703703704;0.014814814814814815;0.2148148148148148;0.2148148148148148;0.003703703703703704;0.0;0.0;0.003703703703703704;0.16666666666666666;0.04074074074074074;0.003703703703703704;0.003703703703703704;0.05925925925925926;0.07777777777777778;0.0;0.0;0.0;0.003703703703703704;0.037037037037037035;0.0;0.0;0.014814814814814815
RonnieFlex;0.000989177237286163;0.022081927150005815;0.004160363086232979;0.001425578959618294;0.037734202257651575;0.008320726172465959;0.006109624112649832;0.0038403351565227508;0.014168509251716513;0.04602583498196206;0.014081228907250087;0.00046549517048760614;0.01748516234144071;0.0006982427557314093;0.0024438496450599327;0.034155708134528104;0.002327475852438031;0.0028220644710811125;0.00023274758524380307;0.0016001396485511466;0.006080530664494356;0.00046549517048760614;0.011841033399278484;0.0017456068893285232;0.006836960316536716;0.08393459792854649;0.05353194460607471;0.0007564296520423602;0.01949261026416851;0.0010182706854416383;0.004625858256720587;0.0023565693005935064;0.002705690678459211;0.02787152333294542;0.0013382986151518675;0.009164436168974749;0.012888397532875595;0.00026184103339927853;0.004916792738275341;0.0031420924007913424;0.0021529151635051786;0.011491912021412778;0.06269638077504948;0.01507040614453625;0.009600837891306878;0.009135342720819272;0.0018037937856394738;0.06735133247992553;0.16155591760735485;0.15701733969510065;0.0018910741301059;0.004305830327010357;0.0011346444780635401;0.0059641568718724535;0.08600023274758524;0.02182008611660654;0.0011346444780635401;0.0012219248225299663;0.09414639823111837;0.0150122192482253;0.0013673920633073431;0.002182008611660654;8.728034446642616e-05;0.009920865821017108;0.03590131502385663;0.011404631676946352;0.0018619806819504246;0.0469277318747818
MarianneWeber;0.004433100483610962;0.06824288017195057;0.0022837184309511017;0.0009403546480386887;0.04406233207952714;0.002955400322407308;0.008597528210639442;0.004433100483610962;0.01934443847393874;0.055480924234282636;0.012090274046211715;0.0;0.0292853304674906;0.0;0.0017463729177861365;0.04674905964535196;0.0022837184309511017;0.00725416442772703;0.0;0.001477700161203654;0.013030628694250404;0.0;0.013433637829124129;0.0018807092960773774;0.003761418592154756;0.07240730789897905;0.06045137023105857;0.00013433637829124128;0.018269747447608814;0.0004030091348737238;0.012224610424502956;0.006985491671144546;0.003492745835572273;0.026061257388500802;0.007119828049435788;0.013164965072541644;0.026732939279957013;0.0;0.0052391187533584105;0.0052391187533584105;0.0024180548092423426;0.008597528210639442;0.06851155292853305;0.03936055883933369;0.02001612036539495;0.0400322407307899;0.02256851155292853;0.07684040838259;0.1516657710908114;0.15341214400859754;0.006985491671144546;0.017598065556152606;0.0004030091348737238;0.007791509940891994;0.07898979043524987;0.02861364857603439;0.007925846319183236;0.002015045674368619;0.10787211176786674;0.02256851155292853;0.002552391187533584;0.0;0.0;0.013433637829124129;0.07630306286942504;0.0052391187533584105;0.005642127888232133;0.04795808704997313
K3;0.0012149684108213187;0.03729953021221448;0.0020654462983962416;0.001417463145958205;0.045804309087963714;0.0032399157621901837;0.011420703061720395;0.002146444192450996;0.016807063016361576;0.0354770775959825;0.010691722015227605;0.00016199578810950914;0.01644257249311518;0.0008909768346023004;0.0016604568281224686;0.02332739348776932;0.002105945245423619;0.0052648631135590465;0.0007694799935201685;0.0012554673578486961;0.009395755710351531;0.00012149684108213188;0.00805929045844808;0.0010529726227118095;0.005831848371942329;0.05560505426858902;0.075247043576867;0.00040498947027377285;0.013040660942815486;0.000566985258383282;0.016402073546087803;0.0012554673578486961;0.0006074842054106592;0.026405313461849992;0.007978292564393325;0.00716831362384578;0.01133970516766564;8.099789405475457e-05;0.008383282034667098;0.002672930503806901;0.0018224526162319782;0.005548355742750689;0.06269236999838004;0.013324153572007127;0.018467519844484043;0.025919326097521463;0.010408229386035963;0.08168637615421999;0.14543171877531186;0.13259355256763325;0.0010934715697391868;0.004211890490847238;0.0008909768346023004;0.009274258869269398;0.06321885630973595;0.0230034019115503;0.003725903126518711;0.0028754252389437875;0.09606350234893893;0.02644581240887737;0.0010934715697391868;0.0;0.0009314757816296775;0.014822614612020087;0.04770775959825045;0.011987688320103678;0.006641827312489875;0.042807387007937785
Josylvio;0.0008837421910711565;0.018893798567728173;0.002224592412006705;0.0012494286149626695;0.03763522779216821;0.0018589059881151913;0.00856315709279293;0.004632028035959165;0.006917568185281122;0.04732591802529331;0.009843059576413227;0.0009142160597287826;0.024348621057443242;0.0007313728477830262;0.00295596525978973;0.05296358372695414;0.007100411397226878;0.005180557671796434;6.094773731525217e-05;0.0017370105134846866;0.006826146579308243;0.0;0.008106049062928538;0.0007923205850982782;0.004784397379247295;0.07076032302300778;0.058266036873381076;0.0005180557671796435;0.01496266951089441;0.0013408502209355476;0.004540606429986287;0.0014017979582508;0.003900655188176139;0.03806186195337498;0.0004571080298643913;0.010757275636142007;0.011336279140636904;3.0473868657626093e-05;0.0018284321194575648;0.003992076794149017;0.0010665854030169131;0.007892731982325157;0.0393722383056529;0.011732439433186043;0.011854334907816549;0.007466097821118391;0.0023769617552948353;0.08709431662349536;0.1630656711869572;0.11601401797958252;0.0004875818985220174;0.004083498400121895;0.001797958250799939;0.007069937528569252;0.07176596068870943;0.021240286454365383;0.0007618467164406523;0.0021331708060338263;0.06509218345268931;0.015937833307938444;0.0028035959165016;0.0011275331403321652;0.0004266341612067652;0.004967240591193052;0.032637513332317535;0.014170348925796132;0.0010056376657016607;0.029712021941185437
OmeHenk;0.0;0.02490315439955728;0.00387382401770891;0.0005534034311012729;0.054233536247924735;0.002213613724405091;0.016602102933038185;0.007194244604316547;0.00774764803541782;0.04316546762589928;0.00996126175982291;0.0;0.021029330381848368;0.0011068068622025458;0.00387382401770891;0.0387382401770891;0.0005534034311012729;0.014388489208633094;0.0;0.0011068068622025458;0.008854454897620366;0.0;0.010514665190924184;0.002213613724405091;0.0016602102933038186;0.07692307692307693;0.0813503043718871;0.0;0.012174875484228;0.002767017155506364;0.00774764803541782;0.0005534034311012729;0.004427227448810182;0.027116768123962368;0.0;0.011068068622025456;0.018262313226342003;0.0;0.005534034311012728;0.002767017155506364;0.0016602102933038186;0.006087437742114001;0.022689540675152185;0.027116768123962368;0.021029330381848368;0.006640841173215274;0.0005534034311012729;0.09518539014941893;0.11732152739346985;0.10846707249584947;0.0005534034311012729;0.0016602102933038186;0.0;0.0016602102933038186;0.07802988378527947;0.03099059214167128;0.0005534034311012729;0.0;0.03763143331488655;0.022136137244050908;0.0005534034311012729;0.0;0.0005534034311012729;0.012174875484228;0.024349750968456003;0.010514665190924184;0.0011068068622025458;0.008854454897620366
DeDijk;0.0006739193222297103;0.03850967555598344;0.0027919514778087995;0.001588524116684317;0.07942620583421585;0.0005776451333397517;0.01107153172234524;0.0031289111389236545;0.010638297872340424;0.0595455858284394;0.005824588427842495;0.0012515644555694619;0.028978530855877538;0.0008183306055646483;0.003514007894483489;0.03643978049484933;0.0037065562722634064;0.0057764513333975155;0.0;0.0011552902666795034;0.01039761240011553;0.0003850967555598344;0.007028015788966978;0.0014441128333493789;0.0033695966111485513;0.05049581207278329;0.074419948011938;0.0009146047944546069;0.01848464426687205;0.0008664677000096273;0.008857225377876192;0.0036102820833734477;0.0012515644555694619;0.037209974005969;0.006546644844517185;0.014104168672378938;0.018436507172427074;0.0001925483777799172;0.004958120727832868;0.0016847983055742757;0.0015403870222393376;0.00967555598344084;0.047126215461634736;0.01723307981130259;0.016655434677962842;0.0193029748724367;0.005632040050062578;0.08529893135650332;0.16660248387407334;0.11755078463463944;0.0023587176278039856;0.008327717338981421;0.00014441128333493792;0.00972369307788582;0.05266198132280736;0.02406854722248965;0.0015403870222393376;0.0014922499277943582;0.06666987580629634;0.0223356118224704;0.0005295080388947723;0.00028882256666987584;0.00028882256666987584;0.014104168672378938;0.06190430345624338;0.008327717338981421;0.0015403870222393376;0.03143352267257148
Brainpower;0.0022594022594022594;0.03517803517803518;0.007436007436007437;0.0022022022022022024;0.037037037037037035;0.003775203775203775;0.008236808236808236;0.006377806377806378;0.012612612612612612;0.049535249535249536;0.010324610324610323;0.0009438009438009437;0.019848419848419847;0.0007722007722007723;0.0014586014586014586;0.0404976404976405;0.0031746031746031746;0.006292006292006293;0.00014300014300014298;0.0018876018876018879;0.004890604890604891;0.00034320034320034314;0.010467610467610468;0.0008866008866008868;0.003861003861003861;0.039182039182039184;0.07576147576147578;0.0009438009438009437;0.01776061776061776;0.0013728013728013726;0.0048334048334048325;0.002373802373802374;0.002345202345202345;0.018647218647218647;0.001916201916201916;0.00960960960960961;0.02090662090662091;0.00020020020020020018;0.004804804804804805;0.0045760045760045755;0.0023166023166023165;0.004261404261404261;0.04936364936364936;0.015329615329615331;0.011783211783211784;0.013613613613613613;0.004032604032604033;0.07367367367367368;0.13153153153153152;0.10204490204490203;0.0014586014586014586;0.0052052052052052045;0.0010582010582010585;0.005577005577005577;0.039611039611039615;0.022994422994423;0.0018876018876018879;0.0012584012584012586;0.07092807092807092;0.015644215644215646;0.0008294008294008294;0.003632203632203632;0.00017160017160017157;0.011411411411411412;0.037980837980837984;0.011325611325611324;0.00040040040040040036;0.042328042328042326
AcdaenDeMunnik;0.001460341302624442;0.047440230316685435;0.002253098009763425;0.0013351691909709185;0.05816330788167062;0.0019610297492385358;0.00663412191763675;0.004673092168398214;0.014436516877373053;0.06659156339967455;0.013810656319105436;0.0014186172654066008;0.032210956732173404;0.0009596528560103476;0.0019193057120206948;0.046063337088496685;0.0047148162056160564;0.002962406642466725;0.0003755163349605708;0.0017941336003671714;0.010889973713856551;0.000208620186089206;0.0132682438352735;0.0032544749029916136;0.0019193057120206948;0.07343430550340051;0.0613760587474444;0.000834480744356824;0.021404431092752536;0.0007093086327033004;0.01289272750031293;0.004047231610130596;0.0015437893770601245;0.028163725122042814;0.0067175699920724325;0.011223766011599282;0.020736846497267074;0.000834480744356824;0.0073017065131222095;0.0032127508657737724;0.003171026828555931;0.012642383277005884;0.053782283973797314;0.03851128635206743;0.013727208244669754;0.02641131555889348;0.011265490048817123;0.06775983644177411;0.1530437685150415;0.14403137647598782;0.0026286143447239955;0.00938790837401427;0.00104310093044603;0.009513080485667793;0.07572912755038178;0.026202695372804268;0.002419994158634789;0.0036299912379521844;0.08348979847290024;0.023365460841991068;0.0016272374514958068;0.0002920682605248884;0.0005841365210497767;0.018191680226978764;0.06375432886886136;0.007885843034171986;0.002127925898109901;0.034630950890808185
OsdorpPosse;0.0022410064871240423;0.043326125417731474;0.011244348338903086;0.002476901906821309;0.050599567525063886;0.002476901906821309;0.009435816787890702;0.011794770984863378;0.012816984470218205;0.06235502260664439;0.015057990957342247;0.0022803223904069195;0.02555533713387065;0.0008256339689404363;0.003656379005307647;0.04651071358364458;0.0020051110674267738;0.004757224297228229;0.0;0.0013760566149007276;0.006290544525260468;0.0001572636131315117;0.012895616276783959;0.001100845291920582;0.002634165519952821;0.03715352860231964;0.07002162374680558;0.0018871633575781406;0.01804599960684097;0.0027914291330843324;0.005818753685865933;0.003774326715156281;0.005071751523491252;0.0211912718694712;0.0029093768429329665;0.012030666404560644;0.026263023392962454;0.0;0.005229015136622764;0.0065264399449577355;0.002162374680558286;0.012816984470218205;0.06923530568114802;0.023157067033615097;0.017534892864163553;0.016434047572242972;0.003656379005307647;0.08154118340868881;0.1508551208964026;0.11865539610772555;0.001533320228032239;0.00530764694318852;0.0018085315510123843;0.0036170631020247686;0.04419107528995479;0.02237074896795754;0.004599960684096717;0.000982897582071948;0.0942009042657755;0.01379988205229015;0.0012581089050520936;0.005386278749754276;0.0002752113229801455;0.012974248083349715;0.036406526439944964;0.009946923530568115;0.005897385492431689;0.045724395517987015
AndréVanDuin;0.0007873746191503201;0.028071616856663584;0.0011297114100852418;0.0007189072609633358;0.0415596864194995;0.009859299578925748;0.006230529595015576;0.0056827907295197025;0.017356475300400534;0.046523569888055866;0.01098901098901099;0.00034233679093492183;0.01965013179966451;0.0008900756564307967;0.0024990585738249287;0.03615076512272774;0.004929649789462874;0.0030810311184142963;0.0005477388654958748;0.0032864331929752487;0.006230529595015576;0.00020540207456095307;0.0127006949436856;0.004655780356714936;0.0039026394166581076;0.04967306836465715;0.05586936428057923;0.0007873746191503201;0.015131286159323543;0.0007189072609633358;0.012358358152750677;0.0007873746191503201;0.0026359932901988976;0.024374379514566433;0.0050323508267433505;0.00866112081065352;0.01027010372804765;0.00044503782821539835;0.006744034781417959;0.0020197870665160387;0.0007531409400568279;0.008866522885214475;0.04036150765122728;0.020403272739721336;0.00958543014617781;0.016945671151278627;0.004484611961247475;0.07230153024545548;0.1444318920954435;0.10249563520591558;0.00044503782821539835;0.003936873095751601;0.00044503782821539835;0.00852418609427955;0.05378110985587621;0.02478518366368834;0.0006162062236828592;0.0011297114100852418;0.06922049912704119;0.02160145150799356;0.002156721782890007;3.4233679093492176e-05;0.0003081031118414296;0.011639450891787341;0.04395604395604396;0.008866522885214475;0.0033891342302557253;0.02365547225360309
