Artist;Anger;Article;Death;Family;Friends;Home;I;Money;Negate;Negemo;Optim;Other;Othref;Posemo;Posfeel;Preps;Pronoun;Relig;Sad;School;Self;Sexual;Swear;We;You
DiggyDex;0.0024495312104062844;0.05997128135822283;0.00033786637384914265;0.004561196046963426;0.00033786637384914265;0.0011825323084719993;0.06436354421826168;0.0019427316496325702;0.009122392093926852;0.014274854295126278;0.007939859785454853;0.012247656052031422;0.05110228904468283;0.023988512543289132;0.005490328575048569;0.08666272489230509;0.13345721767041135;0.0006757327476982853;0.00506799560773714;0.0018582650561702848;0.06799560773713996;0.0016048652757834276;0.0009291325280851424;0.003547596925415998;0.033448771011065116
Maan;0.0;0.02245123297754877;0.0;0.0014722119985277882;0.0014722119985277882;0.001104158998895841;0.08722856091277144;0.0007361059992638941;0.011409642988590356;0.020242914979757085;0.002208317997791682;0.0007361059992638941;0.10231873389768127;0.0180345969819654;0.00883327199116673;0.07103422892896577;0.21494295178505704;0.001104158998895841;0.01361796098638204;0.001104158998895841;0.08980493191019506;0.00368052999631947;0.0;0.002576370997423629;0.0986382039013618
Jebroer;0.0037583892617449664;0.04214765100671141;0.002953020134228188;0.008590604026845637;0.005100671140939597;0.0031543624161073825;0.08953020134228187;0.004161073825503354;0.011208053691275168;0.019194630872483225;0.0022147651006711407;0.009798657718120805;0.0485234899328859;0.012885906040268456;0.00436241610738255;0.08006711409395974;0.14973154362416108;0.00261744966442953;0.0051677852348993285;0.0028859060402684567;0.09402684563758387;0.0010738255033557046;0.0008724832214765099;0.004228187919463087;0.03174496644295302
Broederliefde;0.003465675945436398;0.03210602195852279;0.0005545081512698237;0.005905511811023622;0.00257846290340468;0.0010258400798491738;0.06019185982033936;0.004103360319396695;0.008761228790063214;0.015304424975047134;0.0014139957857380505;0.009676167239658423;0.054896306975712544;0.009925695907729844;0.003160696462237995;0.07441499390041034;0.1229344571365199;0.0018853277143174004;0.003493401352999889;0.0011921925252301208;0.06232671620272817;0.0014139957857380505;0.001081290894976156;0.0019962293445713653;0.041865365420871686
Boef;0.004824344383968332;0.03299727857496289;0.0004638792676892627;0.011411429985155864;0.0032471548738248392;0.002164769915883226;0.08303438891637803;0.008040573973280554;0.011009401286491836;0.01456580900544285;0.001979218208807521;0.01382360217714003;0.05353166749134092;0.012833993072736269;0.0020719940623453734;0.0797872340425532;0.14330776843146956;0.000896833250865908;0.0033090054428500737;0.0018555170707570511;0.08442602671944582;0.001206086095992083;0.001793666501731816;0.0013297872340425534;0.035409450766947057
Veldhuis&Kemper;0.005874169114237131;0.04730251970938321;0.0009275003864584944;0.0029370845571185657;0.002164167568403153;0.0012366671819446589;0.08131086721286132;0.002318750966146236;0.015922089967537488;0.019013757922399132;0.0024733343638893178;0.015149172978822074;0.06461586025660844;0.024115010047920854;0.006647086102952543;0.07280878033699181;0.17066007110836295;0.0013912505796877415;0.005874169114237131;0.0004637501932292472;0.08471170196320915;0.006337919307466378;0.001545833977430824;0.0034008347503478127;0.042974184572576915
RoxeanneHazes;0.0031625553447185324;0.027514231499051238;0.0;0.001265022137887413;0.004111321948134092;0.002530044275774826;0.09044908285895004;0.0006325110689437065;0.015812776723592662;0.02024035420619861;0.005376344086021507;0.003478810879190386;0.06767868437697659;0.021821631878557873;0.005692599620493359;0.05882352941176471;0.1752055660974067;0.0;0.009487666034155596;0.00031625553447185326;0.09171410499683744;0.0009487666034155598;0.001265022137887413;0.001265022137887413;0.06198608475648324
DefRhymz;0.004597197898423818;0.041812609457092816;0.0006567425569176883;0.0037215411558669;0.0028458844133099825;0.0010945709281961473;0.059325744308231176;0.004597197898423818;0.012040280210157616;0.01576182136602452;0.0010945709281961473;0.013353765323992994;0.05823117338003503;0.029115586690017518;0.008318739054290718;0.06895796847635728;0.125;0.0;0.0028458844133099825;0.0006567425569176883;0.06414185639229422;0.004159369527145359;0.001970227670753065;0.0048161120840630465;0.03261821366024518
ThePartysquad;0.013749787811916485;0.032761840095060266;0.00033950093362756747;0.0023765065353929717;0.0017823799015447292;0.00042437616703445936;0.049821762009845526;0.0022916313019860804;0.0047530130707859435;0.019266677983364452;0.0005941266338482429;0.007129519606178917;0.04617212697334918;0.009421150908164998;0.001867255134951621;0.06442030215583093;0.11025292819555252;0.00033950093362756747;0.001867255134951621;0.00025462570022067563;0.05194364284501783;0.0011033780342895943;0.012476659310813105;0.002121880835172297;0.0365812255983704
EllentenDamme;0.004809794490599038;0.0594665500655881;0.0013117621337997375;0.00043725404459991256;0.0013117621337997375;0.0;0.09663314385658067;0.0008745080891998251;0.02273721031919545;0.021862702229995628;0.010931351114997814;0.006558810668998688;0.06689986882378662;0.034980323567993;0.011368605159597726;0.07520769567118496;0.1818976825535636;0.00043725404459991256;0.009182334936598164;0.0021862702229995625;0.1010056843025798;0.004809794490599038;0.00043725404459991256;0.004372540445999125;0.04678618277219064
3js;0.003003566735498405;0.07668481321569362;0.0016895062887178525;0.0022526750516238033;0.0008447531443589262;0.0014079219072648769;0.0657030223390276;0.0010324760653275763;0.007978224141167637;0.0186784306363807;0.006570302233902759;0.006570302233902759;0.057537075276891315;0.029284775671109438;0.012483574244415242;0.0873850197109067;0.1360052562417871;0.004036042800825981;0.006570302233902759;0.0005631687629059508;0.06955134221888493;0.004036042800825981;9.386146048432514e-05;0.00328515111695138;0.045616669795382016
DeKast;0.0019905999447055573;0.062150953829140175;0.00022117777163395083;0.0009952999723527786;0.0006082388719933648;0.002267072159247996;0.08095106441802599;0.002820016588332873;0.013270666298037049;0.013160077412220072;0.003428255460326237;0.016311860658003868;0.054354437379043406;0.01680951064418026;0.0049764998617638926;0.08930052529720763;0.15355266795687034;0.002820016588332873;0.005031794304672379;0.0006082388719933648;0.08233342549073817;0.0035388443461432132;5.529444290848771e-05;0.001105888858169754;0.03107547691457008
Linda,Roos&Jessica;0.001557632398753894;0.020249221183800625;0.0;0.003115264797507788;0.0;0.0;0.0514018691588785;0.0;0.037383177570093455;0.020249221183800625;0.00778816199376947;0.0;0.08722741433021806;0.03582554517133956;0.018691588785046728;0.08099688473520249;0.1806853582554517;0.0;0.010903426791277258;0.0;0.0514018691588785;0.004672897196261682;0.0;0.0;0.08255451713395638
Fluitsma&VanTijn;0.0;0.05617977528089888;0.0;0.00749063670411985;0.003745318352059925;0.003745318352059925;0.0;0.05617977528089888;0.018726591760299626;0.011235955056179777;0.003745318352059925;0.02247191011235955;0.0599250936329588;0.011235955056179777;0.003745318352059925;0.09737827715355804;0.06741573033707865;0.0;0.003745318352059925;0.0;0.0;0.0;0.0;0.0;0.033707865168539325
BaasB;0.0053431976983148366;0.05219893136046034;0.0;0.004932182490752158;0.0012330456226880395;0.002055076037813399;0.07850390464447185;0.0008220304151253597;0.007398273736128238;0.011508425811755036;0.0016440608302507194;0.006576243321002878;0.0690505548705302;0.009453349773941636;0.00041101520756267986;0.0752157829839704;0.15824085491163173;0.0008220304151253597;0.002877106452938759;0.0008220304151253597;0.0793259350595972;0.003699136868064119;0.004932182490752158;0.00041101520756267986;0.0612412659268393
GuusMeeuwis;0.0017030430690628785;0.060278761260251876;0.00044816922870075744;0.0018823107605431808;0.0016134092233227267;0.002957916909424999;0.07403755658136513;0.002330479989243939;0.013624344552503026;0.015013669161475372;0.003092367678035226;0.00990453995428674;0.05808273203961816;0.02778649217944696;0.012369470712140904;0.08282167346389997;0.14498274548469506;0.0015237753775825752;0.008201496885223859;0.0004033523058306817;0.081656433469278;0.0046161430556178025;4.481692287007574e-05;0.006498453816160982;0.03836328597678483
FransBauer;0.002407910241303345;0.041241866898919004;0.0001536963983810646;0.0017418925149853988;0.001229571187048517;0.0015881961166043345;0.07054664685690866;0.001229571187048517;0.014242532916645319;0.0247451201393514;0.002920231569240228;0.0034325528971771093;0.05640657820585071;0.03166145806649931;0.018187407141759312;0.0768481991905323;0.13612377683282956;0.0016394282493980225;0.01767508581382243;0.000512321327936882;0.07766791331523132;0.004867052615400379;0.0;0.006506480864798402;0.04288129514831703
Total;0.002833299817388885;0.04506025193280956;0.00046408130659119897;0.0030692776659978476;0.0014665995389616523;0.001685139140260369;0.07190753458743904;0.0023235995619664204;0.011138061156650312;0.018569225189858665;0.00244569458656583;0.0093698952918226;0.05762922062424197;0.019097608104835767;0.005827071887149883;0.07853074588215242;0.1436695724537287;0.0010167103343637586;0.006408705027178127;0.000695730860927884;0.0759724544959614;0.0024221182914386063;0.0003607765801645998;0.0025893771162984465;0.03966315368284166
